SampleLogFunc,avgLogLiso,avgLogEpkz,avgLogEiso,avgLogT90z,stdLogLiso,stdLogEpkz,stdLogEiso,stdLogT90z,atanhCorLisoEpkz,atanhCorLisoEiso,atanhCorLisoT90z,atanhCorEpkzEiso,atanhCorEpkzT90z,atanhCorEisoT90z,avgLogThresh,stdLogThresh
-6648.3960434474357,118.54602337652589,5.6256293119913305,119.54680250133993,2.5504070535085663,.30426176672942357,-.14237094471706344,.68493532430919746,-.44288703609670889E-01,.60536728102281934,1.7758173965733779,.55043083969757889,.72251332229683107,.30408476163745607,.70037072418155588,-1.0306845958351898,-1.1257200674997889
-6650.7005396182249,118.42739150799095,5.6101348830027096,119.46009226853744,2.6416579612585247,.34397424424397832,-.10516676243802509,.70444477715487508,-.18696753527781357E-01,.56302180639904775,1.7047025076383531,.46203623169866392,.70603685218767565,.29892581121858747,.64483893406120874,-.98257252200210510,-1.0899635996634320
-6650.7005396182249,118.42739150799095,5.6101348830027096,119.46009226853744,2.6416579612585247,.34397424424397832,-.10516676243802509,.70444477715487508,-.18696753527781357E-01,.56302180639904775,1.7047025076383531,.46203623169866392,.70603685218767565,.29892581121858747,.64483893406120874,-.98257252200210510,-1.0899635996634320
-6650.7005396182249,118.42739150799095,5.6101348830027096,119.46009226853744,2.6416579612585247,.34397424424397832,-.10516676243802509,.70444477715487508,-.18696753527781357E-01,.56302180639904775,1.7047025076383531,.46203623169866392,.70603685218767565,.29892581121858747,.64483893406120874,-.98257252200210510,-1.0899635996634320
-6650.0496500905501,118.40643872955253,5.6140523502854238,119.44037990795346,2.6051646435961575,.35011615088124298,-.13784519098058640,.70702238467782574,-.59067444064748141E-02,.53825205591064507,1.6986419008440505,.48475759927438156,.66976124238149781,.29841776426451438,.66525368235447635,-1.0057345901770616,-1.1977933271279588
-6652.0697927245592,118.30222531316251,5.5896604543971566,119.31850890789850,2.5270957836899273,.40545030865486587,-.16303248020600980,.71140477394364099,.11617439699507830E-01,.52849372747285883,1.6752438502353799,.46978059849257559,.66363570667377747,.34322557760686317,.66880929714711956,-1.0209872363815136,-1.1973617432313841
-6651.4893088352273,118.32664762928570,5.6001176500711818,119.29402906587524,2.4980869661982621,.38137479055116746,-.16199127370699248,.72522648289960856,.51836262052005764E-02,.50854955934941781,1.7326427696246895,.47606482061378502,.66637245358268593,.35979066623269007,.66739217838238141,-.99863282776435380,-1.1594335118785741
-6651.4893088352273,118.32664762928570,5.6001176500711818,119.29402906587524,2.4980869661982621,.38137479055116746,-.16199127370699248,.72522648289960856,.51836262052005764E-02,.50854955934941781,1.7326427696246895,.47606482061378502,.66637245358268593,.35979066623269007,.66739217838238141,-.99863282776435380,-1.1594335118785741
-6651.4893088352273,118.32664762928570,5.6001176500711818,119.29402906587524,2.4980869661982621,.38137479055116746,-.16199127370699248,.72522648289960856,.51836262052005764E-02,.50854955934941781,1.7326427696246895,.47606482061378502,.66637245358268593,.35979066623269007,.66739217838238141,-.99863282776435380,-1.1594335118785741
-6651.0726051632328,118.50082199357297,5.6286357169528030,119.47568426608821,2.5379527789783656,.33454253301236597,-.18039993565704704,.67659071827117023,-.76030144542071302E-02,.55849797593091488,1.7165564099306647,.45534546610050985,.69455570652742049,.31230086554759828,.64347379455866272,-1.0690745023633550,-1.3754438817161514
-6649.9925745244655,118.52334757443697,5.6500511142458789,119.44881499546592,2.5605366253687829,.28027937746031972,-.16584960911140842,.68914098105140154,-.20435374484428302E-01,.48621719535807006,1.7908411306575414,.48692331204619044,.64951808025120050,.32740898103928157,.67085820959312215,-1.0131805296644092,-1.2697732206947803
-6649.1513394868980,118.63529107261496,5.6380479321497114,119.58825833818193,2.5889959214333449,.21094627923750767,-.17740629100151334,.63840361351592501,-.37766635157603035E-01,.57429102158950984,1.7468529074007508,.47641073638800524,.68982363877671993,.27576452682688840,.64918205489064529,-1.0410365243345467,-1.1886326925983188
-6653.2399213665622,118.73618038907041,5.6556372846051124,119.76497744376017,2.6927304661031042,.14111514181257687,-.16871747038530627,.59830176361583176,-.40988874670217432E-01,.56048223473269976,1.6747187218167727,.37012806683112237,.68780000677968911,.24791204537153405,.57858328341038490,-1.0221131709430180,-1.2967889393919318
-6653.2399213665622,118.73618038907041,5.6556372846051124,119.76497744376017,2.6927304661031042,.14111514181257687,-.16871747038530627,.59830176361583176,-.40988874670217432E-01,.56048223473269976,1.6747187218167727,.37012806683112237,.68780000677968911,.24791204537153405,.57858328341038490,-1.0221131709430180,-1.2967889393919318
-6653.2399213665622,118.73618038907041,5.6556372846051124,119.76497744376017,2.6927304661031042,.14111514181257687,-.16871747038530627,.59830176361583176,-.40988874670217432E-01,.56048223473269976,1.6747187218167727,.37012806683112237,.68780000677968911,.24791204537153405,.57858328341038490,-1.0221131709430180,-1.2967889393919318
-6653.2399213665622,118.73618038907041,5.6556372846051124,119.76497744376017,2.6927304661031042,.14111514181257687,-.16871747038530627,.59830176361583176,-.40988874670217432E-01,.56048223473269976,1.6747187218167727,.37012806683112237,.68780000677968911,.24791204537153405,.57858328341038490,-1.0221131709430180,-1.2967889393919318
-6653.2399213665622,118.73618038907041,5.6556372846051124,119.76497744376017,2.6927304661031042,.14111514181257687,-.16871747038530627,.59830176361583176,-.40988874670217432E-01,.56048223473269976,1.6747187218167727,.37012806683112237,.68780000677968911,.24791204537153405,.57858328341038490,-1.0221131709430180,-1.2967889393919318
-6653.2399213665622,118.73618038907041,5.6556372846051124,119.76497744376017,2.6927304661031042,.14111514181257687,-.16871747038530627,.59830176361583176,-.40988874670217432E-01,.56048223473269976,1.6747187218167727,.37012806683112237,.68780000677968911,.24791204537153405,.57858328341038490,-1.0221131709430180,-1.2967889393919318
-6653.2399213665622,118.73618038907041,5.6556372846051124,119.76497744376017,2.6927304661031042,.14111514181257687,-.16871747038530627,.59830176361583176,-.40988874670217432E-01,.56048223473269976,1.6747187218167727,.37012806683112237,.68780000677968911,.24791204537153405,.57858328341038490,-1.0221131709430180,-1.2967889393919318
-6648.5475991437461,118.67192390542364,5.6424986309973013,119.64410923610494,2.5703219592166175,.25834696565952714,-.15848429609105888,.66133186714428682,-.53313888199185977E-01,.58062238898972585,1.7632249537606670,.50490553114119252,.69627404415920158,.27979669876051988,.66299665476807390,-1.0365325806691632,-1.2702438704439178
-6648.5475991437461,118.67192390542364,5.6424986309973013,119.64410923610494,2.5703219592166175,.25834696565952714,-.15848429609105888,.66133186714428682,-.53313888199185977E-01,.58062238898972585,1.7632249537606670,.50490553114119252,.69627404415920158,.27979669876051988,.66299665476807390,-1.0365325806691632,-1.2702438704439178
-6648.6670770536603,118.54219313488251,5.6369950001479285,119.52011920484240,2.5259112410450490,.22319563885226790,-.17537998513943229,.65278980884039040,-.41148000022894482E-01,.54138455575156808,1.7890287060298142,.60501168638461422,.67380331281350270,.31910463477315648,.73699393453311646,-1.0354937970087092,-1.2201787406257496
-6648.6670770536603,118.54219313488251,5.6369950001479285,119.52011920484240,2.5259112410450490,.22319563885226790,-.17537998513943229,.65278980884039040,-.41148000022894482E-01,.54138455575156808,1.7890287060298142,.60501168638461422,.67380331281350270,.31910463477315648,.73699393453311646,-1.0354937970087092,-1.2201787406257496
-6649.8091492444291,118.63151620483848,5.6548084843750521,119.61164541962741,2.5577823841353582,.19834008221532229,-.17749576023682584,.62735425173350390,-.46255790953771941E-01,.48759305401929753,1.7151211984803365,.56285608888079997,.63281163385361228,.31690174201328702,.71070655252651549,-1.0328520508293706,-1.2880583832053811
-6650.1447561107007,118.64473533594045,5.6590953838058731,119.64015349617087,2.6097488898268226,.22811889256889784,-.18153277576340929,.63110884004240408,-.48030234130377603E-01,.53264817765314587,1.7493301236093510,.53369934087755155,.64396958630796519,.27558340683333760,.68267491071421160,-1.0353455335776214,-1.2478206407981058
-6650.1447561107007,118.64473533594045,5.6590953838058731,119.64015349617087,2.6097488898268226,.22811889256889784,-.18153277576340929,.63110884004240408,-.48030234130377603E-01,.53264817765314587,1.7493301236093510,.53369934087755155,.64396958630796519,.27558340683333760,.68267491071421160,-1.0353455335776214,-1.2478206407981058
-6650.1447561107007,118.64473533594045,5.6590953838058731,119.64015349617087,2.6097488898268226,.22811889256889784,-.18153277576340929,.63110884004240408,-.48030234130377603E-01,.53264817765314587,1.7493301236093510,.53369934087755155,.64396958630796519,.27558340683333760,.68267491071421160,-1.0353455335776214,-1.2478206407981058
-6655.9822585379261,118.30477497155849,5.6141338932138787,119.22261311909314,2.4704640139376801,.38557054555488890,-.16900172310944328,.76269041283983263,.16551816211145740E-01,.53324755809360658,1.8283316373344674,.64818329418155107,.65256968730342224,.29616603397227115,.77481865278466433,-.98215809918336383,-1.0811527698109846
-6652.6577796148258,118.38023665971008,5.6370855251569330,119.29880704236766,2.4963902626036418,.31631848124883566,-.18139857335463624,.73368743047377993,.42028544848855629E-02,.50440049092101868,1.8864838021958010,.64407259127486027,.63002553902717529,.30033453712535152,.76419009338889177,-.97239287908537153,-1.0544480998867516
-6652.6111480555883,118.45676196103706,5.6430058570371688,119.44101586653554,2.5335937289972508,.28179191437429607,-.17315159903984670,.67650952032960032,-.15581044429546524E-01,.48672655556145122,1.7923413481188000,.66238690842480841,.62512046195951732,.28030026367870409,.76907168763447187,-.97146656884860405,-1.0580531824200730
-6652.6111480555883,118.45676196103706,5.6430058570371688,119.44101586653554,2.5335937289972508,.28179191437429607,-.17315159903984670,.67650952032960032,-.15581044429546524E-01,.48672655556145122,1.7923413481188000,.66238690842480841,.62512046195951732,.28030026367870409,.76907168763447187,-.97146656884860405,-1.0580531824200730
-6650.7232102726421,118.42089631094051,5.6239968304213139,119.40375475163191,2.5287614200197419,.32178039995132074,-.14114619122349570,.71932228052455671,-.68579532320401215E-02,.60783723818411650,1.8587229520692683,.59772186233394353,.72137575069645699,.32603266998349384,.74116345794495420,-1.0378123558813395,-1.2810864033784670
-6653.2113320515809,118.65657087668264,5.6464579452855288,119.61721658932960,2.5459241678728777,.33826730685056378,-.10607246594536712,.72640025933453167,-.38272062978294899E-01,.65178562094533721,1.8474832989238639,.53676839092863993,.75520900927720180,.31011197138308327,.68078361100492690,-1.0541752351178131,-1.3811977135216795
-6653.7812711547622,118.61088173163763,5.6545935153628033,119.68358912025926,2.5920857500258392,.28401412567189765,-.14127599674084901,.64646285306460849,-.17799168637860571E-01,.60535656765639456,1.6924775079810233,.55928587665673524,.71247168692343044,.30768220553567138,.72165722342102623,-1.0304516515895736,-1.3726671807984741
-6653.3054967603666,118.48630161013745,5.6200512306406294,119.49002696459711,2.4993993406418604,.37827742560152944,-.10464582320043427,.72015287551848739,-.85387985731529628E-02,.65789468201046286,1.7120280819280937,.58642801464636229,.77622485842585309,.36518347827076453,.76062759226957477,-1.0639502232579983,-1.4123557124197623
-6653.3054967603666,118.48630161013745,5.6200512306406294,119.49002696459711,2.4993993406418604,.37827742560152944,-.10464582320043427,.72015287551848739,-.85387985731529628E-02,.65789468201046286,1.7120280819280937,.58642801464636229,.77622485842585309,.36518347827076453,.76062759226957477,-1.0639502232579983,-1.4123557124197623
-6653.3054967603666,118.48630161013745,5.6200512306406294,119.49002696459711,2.4993993406418604,.37827742560152944,-.10464582320043427,.72015287551848739,-.85387985731529628E-02,.65789468201046286,1.7120280819280937,.58642801464636229,.77622485842585309,.36518347827076453,.76062759226957477,-1.0639502232579983,-1.4123557124197623
-6652.6835553078627,118.55514876760485,5.6377439540417926,119.55005323550822,2.5726240109998377,.27865396388110975,-.13092385167229503,.68365751392638618,.70682381912007125E-02,.62680939371423250,1.7090307985278952,.47838912808587192,.74193197353316997,.33785529452414276,.69436193461923978,-.99519820540041748,-1.1762791063731739
-6658.3856231798027,118.52228667627020,5.6298528247385109,119.43467741692629,2.4889198612861194,.33970227512519768,-.12366526863428602,.74357363401214172,-.10610586566154859E-01,.65828533774218356,1.8966405090898961,.56594552731593750,.76179438136473998,.36866899798149944,.73571522576160575,-1.0717155757982977,-1.2881666451589067
-6653.4871923688197,118.55106230933470,5.6491136627567418,119.54286339728245,2.4849543249676516,.27794816562946101,-.19306325128702242,.65670486930349581,-.22846293496577141E-02,.52340951498376376,1.7286257474999183,.59773550439172962,.64310535327521723,.33279844678115322,.78289703863256532,-1.0205785325446770,-1.2196122584997879
-6651.9365538465554,118.87668863173559,5.6838354846722892,119.92078709904065,2.6181810212702752,.74921973691689958E-01,-.18009895844899007,.54955808110313831,-.60046490925538779E-01,.52330282683116558,1.7051817879855147,.53508570270568589,.64604930432926266,.27048788024033932,.67382128519025031,-1.0290524749185161,-1.1180319801888210
-6651.1073067295747,118.86022136445891,5.7136261721533570,119.85368539453334,2.6270615561681860,.82700183229909019E-01,-.20344857493392257,.56410915580570653,-.43182369045199114E-01,.52187573379925889,1.7674152797667866,.52183789901480371,.65082327332014667,.28783095765989736,.66548220182431927,-.94235661710667484,-1.0384301542188461
-6651.1073067295747,118.86022136445891,5.7136261721533570,119.85368539453334,2.6270615561681860,.82700183229909019E-01,-.20344857493392257,.56410915580570653,-.43182369045199114E-01,.52187573379925889,1.7674152797667866,.52183789901480371,.65082327332014667,.28783095765989736,.66548220182431927,-.94235661710667484,-1.0384301542188461
-6651.1073067295747,118.86022136445891,5.7136261721533570,119.85368539453334,2.6270615561681860,.82700183229909019E-01,-.20344857493392257,.56410915580570653,-.43182369045199114E-01,.52187573379925889,1.7674152797667866,.52183789901480371,.65082327332014667,.28783095765989736,.66548220182431927,-.94235661710667484,-1.0384301542188461
-6651.1073067295747,118.86022136445891,5.7136261721533570,119.85368539453334,2.6270615561681860,.82700183229909019E-01,-.20344857493392257,.56410915580570653,-.43182369045199114E-01,.52187573379925889,1.7674152797667866,.52183789901480371,.65082327332014667,.28783095765989736,.66548220182431927,-.94235661710667484,-1.0384301542188461
-6651.1073067295747,118.86022136445891,5.7136261721533570,119.85368539453334,2.6270615561681860,.82700183229909019E-01,-.20344857493392257,.56410915580570653,-.43182369045199114E-01,.52187573379925889,1.7674152797667866,.52183789901480371,.65082327332014667,.28783095765989736,.66548220182431927,-.94235661710667484,-1.0384301542188461
-6651.1073067295747,118.86022136445891,5.7136261721533570,119.85368539453334,2.6270615561681860,.82700183229909019E-01,-.20344857493392257,.56410915580570653,-.43182369045199114E-01,.52187573379925889,1.7674152797667866,.52183789901480371,.65082327332014667,.28783095765989736,.66548220182431927,-.94235661710667484,-1.0384301542188461
-6651.1073067295747,118.86022136445891,5.7136261721533570,119.85368539453334,2.6270615561681860,.82700183229909019E-01,-.20344857493392257,.56410915580570653,-.43182369045199114E-01,.52187573379925889,1.7674152797667866,.52183789901480371,.65082327332014667,.28783095765989736,.66548220182431927,-.94235661710667484,-1.0384301542188461
-6651.1073067295747,118.86022136445891,5.7136261721533570,119.85368539453334,2.6270615561681860,.82700183229909019E-01,-.20344857493392257,.56410915580570653,-.43182369045199114E-01,.52187573379925889,1.7674152797667866,.52183789901480371,.65082327332014667,.28783095765989736,.66548220182431927,-.94235661710667484,-1.0384301542188461
-6651.1073067295747,118.86022136445891,5.7136261721533570,119.85368539453334,2.6270615561681860,.82700183229909019E-01,-.20344857493392257,.56410915580570653,-.43182369045199114E-01,.52187573379925889,1.7674152797667866,.52183789901480371,.65082327332014667,.28783095765989736,.66548220182431927,-.94235661710667484,-1.0384301542188461
-6655.7273118781259,118.85791095571466,5.7229857623994667,119.84859755910122,2.5658840774218610,.76753510336214095E-01,-.19293706466964466,.58682503726000701,-.24200080017790365E-01,.47260130580355736,1.7198025222421098,.63192166393512239,.61350908825771422,.29223245094348876,.77611446693205832,-.92900713661339973,-1.1686664296400948
-6653.6373465858587,118.83913641281930,5.7117274541533565,119.87269840913783,2.6075975618658922,.39758589554464700E-01,-.17550083123778357,.55065826503883686,-.32625302352689539E-01,.50307646612197332,1.6828036955069474,.62422392541584137,.65389223605240110,.29735095870985701,.76887051721596844,-.93595578427348369,-1.1574702233447804
-6652.8781227011232,118.83677248261382,5.6839314668858592,119.87677623761202,2.5684047514679356,.56573564947381499E-01,-.19704251851570317,.52133458734730542,-.18902885160523124E-01,.49448858674769131,1.5307409997984773,.55144860012688923,.64539744701306379,.29315067432317754,.73809101112554665,-.93531896696962713,-1.0347663816405108
-6652.8781227011232,118.83677248261382,5.6839314668858592,119.87677623761202,2.5684047514679356,.56573564947381499E-01,-.19704251851570317,.52133458734730542,-.18902885160523124E-01,.49448858674769131,1.5307409997984773,.55144860012688923,.64539744701306379,.29315067432317754,.73809101112554665,-.93531896696962713,-1.0347663816405108
-6652.8781227011232,118.83677248261382,5.6839314668858592,119.87677623761202,2.5684047514679356,.56573564947381499E-01,-.19704251851570317,.52133458734730542,-.18902885160523124E-01,.49448858674769131,1.5307409997984773,.55144860012688923,.64539744701306379,.29315067432317754,.73809101112554665,-.93531896696962713,-1.0347663816405108
-6652.5740925875680,118.65257068232734,5.6793880915869899,119.63031833318836,2.5162444292163340,.11217293974486083,-.19721502408733912,.59643789433031091,.17311292795882685E-01,.47636511972404860,1.6786770810156204,.57369923467590433,.64176463514436022,.35114178745172292,.75355337858520510,-.90281666922468873,-.95693326484371255
-6651.1689032494178,118.66075792417881,5.6639322842470978,119.61764602371281,2.4795123741432357,.20618262575330043,-.15260184061367543,.67174441645571581,-.94001562181778714E-03,.56324600180354623,1.8265046195417745,.64996078885845898,.68296886662382394,.33880500709947103,.78348754086637362,-.98100802144840293,-1.0584628078140552
-6648.3773123819801,118.86391860435917,5.6757023540877647,119.88588215407840,2.5969425760940323,.14314951808956511,-.13506216725081094,.60182851328908349,-.38589233436490421E-01,.58133460137719273,1.7571082020457700,.56152771698471471,.69118017079996552,.28495847503316329,.69267985189038273,-1.0113009113024531,-1.1016780660251480
-6649.3302106626670,118.86735961941643,5.6861065641092781,119.84880992536856,2.5212727846065337,.13753058023379783,-.16841627372975521,.59312276076726678,-.20232011106347765E-01,.56368496898322695,1.7379192939589090,.63484113963072075,.66852593599616561,.29242681984888930,.76121318892789791,-.97649549848236805,-1.0141095219249217
-6650.8791394245927,118.99856190702022,5.7018067323686124,120.00768277485504,2.6263332049870227,.35059809884706444E-01,-.14174183984349892,.54806347405286349,-.26919407706382750E-01,.57413064736403585,1.6449747855230656,.53267745505013953,.70591965001375279,.27249740272391343,.69059625819168069,-.97408478886763805,-1.0361913028842333
-6650.8791394245927,118.99856190702022,5.7018067323686124,120.00768277485504,2.6263332049870227,.35059809884706444E-01,-.14174183984349892,.54806347405286349,-.26919407706382750E-01,.57413064736403585,1.6449747855230656,.53267745505013953,.70591965001375279,.27249740272391343,.69059625819168069,-.97408478886763805,-1.0361913028842333
-6650.8791394245927,118.99856190702022,5.7018067323686124,120.00768277485504,2.6263332049870227,.35059809884706444E-01,-.14174183984349892,.54806347405286349,-.26919407706382750E-01,.57413064736403585,1.6449747855230656,.53267745505013953,.70591965001375279,.27249740272391343,.69059625819168069,-.97408478886763805,-1.0361913028842333
-6650.8791394245927,118.99856190702022,5.7018067323686124,120.00768277485504,2.6263332049870227,.35059809884706444E-01,-.14174183984349892,.54806347405286349,-.26919407706382750E-01,.57413064736403585,1.6449747855230656,.53267745505013953,.70591965001375279,.27249740272391343,.69059625819168069,-.97408478886763805,-1.0361913028842333
-6650.8555730941735,119.00185189271220,5.7020632757841598,120.00146671074407,2.5857274848393978,.80799173382463646E-01,-.15247599582471988,.57927722988014840,-.28611175914273482E-01,.64027795109609653,1.8198316969562272,.59659079827175732,.71385190627399242,.26005693238114719,.71940659073013147,-1.0109097248244150,-1.0011155138454020
-6650.8555730941735,119.00185189271220,5.7020632757841598,120.00146671074407,2.5857274848393978,.80799173382463646E-01,-.15247599582471988,.57927722988014840,-.28611175914273482E-01,.64027795109609653,1.8198316969562272,.59659079827175732,.71385190627399242,.26005693238114719,.71940659073013147,-1.0109097248244150,-1.0011155138454020
-6650.8555730941735,119.00185189271220,5.7020632757841598,120.00146671074407,2.5857274848393978,.80799173382463646E-01,-.15247599582471988,.57927722988014840,-.28611175914273482E-01,.64027795109609653,1.8198316969562272,.59659079827175732,.71385190627399242,.26005693238114719,.71940659073013147,-1.0109097248244150,-1.0011155138454020
-6650.8555730941735,119.00185189271220,5.7020632757841598,120.00146671074407,2.5857274848393978,.80799173382463646E-01,-.15247599582471988,.57927722988014840,-.28611175914273482E-01,.64027795109609653,1.8198316969562272,.59659079827175732,.71385190627399242,.26005693238114719,.71940659073013147,-1.0109097248244150,-1.0011155138454020
-6650.8555730941735,119.00185189271220,5.7020632757841598,120.00146671074407,2.5857274848393978,.80799173382463646E-01,-.15247599582471988,.57927722988014840,-.28611175914273482E-01,.64027795109609653,1.8198316969562272,.59659079827175732,.71385190627399242,.26005693238114719,.71940659073013147,-1.0109097248244150,-1.0011155138454020
-6650.8555730941735,119.00185189271220,5.7020632757841598,120.00146671074407,2.5857274848393978,.80799173382463646E-01,-.15247599582471988,.57927722988014840,-.28611175914273482E-01,.64027795109609653,1.8198316969562272,.59659079827175732,.71385190627399242,.26005693238114719,.71940659073013147,-1.0109097248244150,-1.0011155138454020
-6647.4398246915334,118.82390357422980,5.6934078593295228,119.80650025528486,2.5692682371480084,.12440704767473437,-.14917609659344638,.60742343282608890,-.20077660550051623E-01,.52850207093491430,1.8437714163784991,.60235138848899372,.65908093194251338,.31957592857820977,.72010974001794659,-1.0024955425966264,-1.0425971959657339
-6647.4398246915334,118.82390357422980,5.6934078593295228,119.80650025528486,2.5692682371480084,.12440704767473437,-.14917609659344638,.60742343282608890,-.20077660550051623E-01,.52850207093491430,1.8437714163784991,.60235138848899372,.65908093194251338,.31957592857820977,.72010974001794659,-1.0024955425966264,-1.0425971959657339
-6651.9624171359601,118.63444621699489,5.6571579254972324,119.57935819787761,2.5102912755392608,.20476093747247376,-.12508302803905250,.65601354633177245,-.94985733844035226E-02,.55225874232293848,1.8819280318693121,.68174528388724542,.69392724122549398,.34598348939987206,.77976636510481001,-1.0459348109341160,-1.0501991927490950
-6651.1767699224438,118.78729343138563,5.6596954605408785,119.78267557806542,2.5328060999051769,.19706623585604224,-.10039975577948707,.63711664147463376,-.17483346533396942E-01,.62859052515006941,1.7109256423135744,.65193997424775674,.74727351104844919,.31915577229581737,.77906348040910078,-1.0860128570029175,-1.2890011736646847
-6652.8122311857505,118.98754456003971,5.7167593334725622,119.99132410298314,2.5412325828941782,.62247937971309591E-01,-.16076145420484278,.54673551353450278,-.44816609390925313E-01,.55859173202986423,1.7719243693935813,.74361805134719605,.67013172625628070,.30637401394669556,.82047111626888569,-1.1032977591907003,-1.3161827270855357
-6655.6950201339796,119.23784240567397,5.7549848704059654,120.23791554218923,2.6109694509777426,-.11944756475846703,-.19064203489597542,.46907136803388494,-.37592181814990633E-01,.52565606619245564,1.6978244144107111,.62264974584895905,.63244568429743497,.28400702990509774,.71721875687271575,-.99808333510222202,-1.0383567173057260
-6654.2077814888253,118.99241174988590,5.7410971427336621,119.96970102521398,2.5520314913378188,.36389353539388047E-02,-.15563038081249203,.54826975949741008,.51710852938262331E-03,.53040556029837560,1.7755393730602045,.68859048556375413,.66931883344534793,.35362608877212420,.77217109380234439,-.94320741371036865,-1.0632044441252162
-6653.3533637480041,118.90736981989839,5.7133091983341187,119.91085227744601,2.5092500829604920,.91852337268181206E-01,-.15179278241143188,.57529675076201836,.61315270547619097E-02,.59200045529217216,1.7407737255916143,.76032811475751449,.68914791785553908,.33830255734618125,.82536405975669247,-.97999911085249147,-1.1208646443635304
-6653.3533637480041,118.90736981989839,5.7133091983341187,119.91085227744601,2.5092500829604920,.91852337268181206E-01,-.15179278241143188,.57529675076201836,.61315270547619097E-02,.59200045529217216,1.7407737255916143,.76032811475751449,.68914791785553908,.33830255734618125,.82536405975669247,-.97999911085249147,-1.1208646443635304
-6653.3533637480041,118.90736981989839,5.7133091983341187,119.91085227744601,2.5092500829604920,.91852337268181206E-01,-.15179278241143188,.57529675076201836,.61315270547619097E-02,.59200045529217216,1.7407737255916143,.76032811475751449,.68914791785553908,.33830255734618125,.82536405975669247,-.97999911085249147,-1.1208646443635304
-6651.8407782988725,119.03162451232535,5.7372894765326095,120.00014728429096,2.5689668936900705,.31459873963600449E-01,-.13784801730862389,.57275427029388537,-.23166935202781555E-01,.58110005078999305,1.8728571909480065,.76063836706093924,.67315050326876424,.30346315541169161,.81028960835369734,-.97670399789043028,-.98187103945629406
-6651.1302326340565,119.07579245725962,5.7296967149324463,120.09534851261550,2.5864602542485535,.10645930297309845E-01,-.12430082315367565,.53981304112887118,-.39265734950861476E-01,.60540051351521862,1.7974188215719669,.74725899337742185,.69483066607698185,.33189911130168753,.80490089062345471,-1.0255126913864314,-1.1620443082078153
-6651.1302326340565,119.07579245725962,5.7296967149324463,120.09534851261550,2.5864602542485535,.10645930297309845E-01,-.12430082315367565,.53981304112887118,-.39265734950861476E-01,.60540051351521862,1.7974188215719669,.74725899337742185,.69483066607698185,.33189911130168753,.80490089062345471,-1.0255126913864314,-1.1620443082078153
-6651.1302326340565,119.07579245725962,5.7296967149324463,120.09534851261550,2.5864602542485535,.10645930297309845E-01,-.12430082315367565,.53981304112887118,-.39265734950861476E-01,.60540051351521862,1.7974188215719669,.74725899337742185,.69483066607698185,.33189911130168753,.80490089062345471,-1.0255126913864314,-1.1620443082078153
-6650.7589121203810,119.05420857301937,5.7570580255051409,120.08648653396799,2.5636285738046434,-.92007770276534159E-01,-.17900708971431717,.49807516417124037,-.15944080197183279E-01,.47964004300576718,1.7883286081554699,.82146778108272789,.59666525073322152,.32168259069310245,.86704195201731449,-.95895292222614503,-.98436336070245445
-6650.7589121203810,119.05420857301937,5.7570580255051409,120.08648653396799,2.5636285738046434,-.92007770276534159E-01,-.17900708971431717,.49807516417124037,-.15944080197183279E-01,.47964004300576718,1.7883286081554699,.82146778108272789,.59666525073322152,.32168259069310245,.86704195201731449,-.95895292222614503,-.98436336070245445
-6650.7589121203810,119.05420857301937,5.7570580255051409,120.08648653396799,2.5636285738046434,-.92007770276534159E-01,-.17900708971431717,.49807516417124037,-.15944080197183279E-01,.47964004300576718,1.7883286081554699,.82146778108272789,.59666525073322152,.32168259069310245,.86704195201731449,-.95895292222614503,-.98436336070245445
-6651.9249642058057,118.83411354538539,5.7521458774061953,119.80280552037192,2.5128753658104270,.36310924956969859E-04,-.17806089431063710,.55654551537882146,-.17402992859807939E-01,.37941668012639124,1.9391476450544924,.89962110502363379,.56165292847163584,.35798225144505147,.89230704910698055,-.96646667999186497,-1.0193182586947898
-6650.6803913462154,118.95983965100100,5.7795182277297075,119.95226291311955,2.5329486168888273,-.19458910560324734E-01,-.17195252007836909,.55375857246272775,-.10533960830675697E-01,.43299244165659273,1.9855777118661184,.90559655441513043,.59480232020923340,.31989644702679304,.89404888046504072,-.94181559995769293,-1.0048057333848441
-6650.6803913462154,118.95983965100100,5.7795182277297075,119.95226291311955,2.5329486168888273,-.19458910560324734E-01,-.17195252007836909,.55375857246272775,-.10533960830675697E-01,.43299244165659273,1.9855777118661184,.90559655441513043,.59480232020923340,.31989644702679304,.89404888046504072,-.94181559995769293,-1.0048057333848441
-6650.6803913462154,118.95983965100100,5.7795182277297075,119.95226291311955,2.5329486168888273,-.19458910560324734E-01,-.17195252007836909,.55375857246272775,-.10533960830675697E-01,.43299244165659273,1.9855777118661184,.90559655441513043,.59480232020923340,.31989644702679304,.89404888046504072,-.94181559995769293,-1.0048057333848441
-6651.4553538062655,119.18285570008445,5.7782168460836649,120.19348147928005,2.5527651602185699,-.76292227475092969E-01,-.18259365599236715,.50505226002984105,-.25093089816365734E-01,.51903289561306754,1.9410674738795797,.81024370775529397,.63264230098625707,.26695802274833680,.81431857541101793,-.99900147039326770,-1.0323633294322476
