Title: GRB Formation Rate inferred from the Spectral Peak Energy - Peak 
       Luminosity Relation  
Authors: Yonetoku D., Murakami T., Nakamura T., Yamazaki R., Inoue A.K., 
         Ioka K. 
Table: Redshifts and luminosities estimated by E_p_-L relation
================================================================================
Byte-by-byte Description of file: datafile2.txt
--------------------------------------------------------------------------------
   Bytes Format Units   Label  Explanations
--------------------------------------------------------------------------------
   1-  4 I4     ---     Num    Trigger number 
   6- 11 F6.1   keV     Ep     Spectral peak energy  
  13- 17 F5.1   keV   E_Ep     Upper limit error in Ep 
  19- 23 F5.1   keV   e_Ep     Lower limit error in Ep
  25- 29 F5.2   ---     z      Redshift    
  31- 34 F4.2   ---   E_z      Upper limit error in z     
  36- 40 F5.2   ---   e_z      Lower limit error in z
  42- 48 E7.2   10-7W   Lum    Luminosity in units of erg/s 
  50- 59 E10.2  10-7W E_Lum    Upper limit error in Lum
  61- 69 E9.2   10-7W e_Lum    Lower limit error in Lum
--------------------------------------------------------------------------------
6882   44.7  50.1  35.8  1.14 1.04  2.09 2.15E51    2.14E51  25.10E51
6892  196.8  61.2  58.0  5.42 3.19 10.52 3.74E53    3.30E53  39.94E53
6904 1206.0  31.5  32.8  4.14 0.28  0.31 9.03E54    1.36E54   1.69E54
6917  153.0  29.3  27.7  2.27 0.71  0.95 5.86E52    3.51E52   7.77E52
6930  100.4   6.9   7.4  1.02 0.09  0.11 9.70E51    2.04E51   2.72E51
6963  199.3  29.7  36.8  1.05 0.20  0.29 3.91E52    1.61E52   3.27E52
7012  300.4   4.9   5.1  1.64 0.04  0.05 1.48E53    0.10E53   0.10E53
7028  208.2  17.8  20.7  1.07 0.12  0.16 4.38E52    1.14E52   1.74E52
7030   52.2  23.8  29.4  1.25 0.69  1.48 3.24E51    2.78E51  18.51E51
7087  197.3  48.7  57.4  7.14 3.96 20.09 6.05E53    5.14E53 115.22E53
7207  136.8  31.0  41.7  7.23 3.82 23.49 2.98E53    2.47E53  72.29E53
7209   81.9  13.7  37.1  1.56 0.38  1.61 1.03E52    0.51E52   4.74E52
7213   72.5  31.4  19.3  3.60 2.35  3.68 2.61E52    2.41E52  10.95E52
7228  175.8  21.6  26.8  3.22 0.79  1.40 1.29E53    0.63E53   1.75E53
7230  190.1  27.8  37.4 10.08 4.49 19.57 1.04E54    0.77E54  10.37E54
7240  612.0  98.1 101.8 11.48 5.68 18.71 1.37E55    1.08E55  10.26E55
7250  134.6  11.1  12.3  3.30 0.57  0.80 7.85E52    2.88E52   5.33E52
7255  240.5  21.8  23.5  3.98 0.82  1.19 3.37E53    1.43E53   2.85E53
7263   41.9  31.6  54.3  0.81 0.64  2.34 1.34E51    1.31E51  36.03E51
7285   93.1  33.9  36.7  2.05 1.04  2.20 1.89E52    1.56E52   9.02E52
7293  186.5  16.1  17.9  8.48 2.38  4.35 7.33E53    3.89E53  11.42E53
7295  353.4  15.7  16.9  5.65 0.73  0.95 1.30E54    0.36E54   0.56E54
7298  141.4  15.1  42.7  7.35 2.29 23.97 3.27E53    1.90E53  79.81E53
7301  564.8  10.3  10.6  1.10 0.03  0.03 3.31E53    0.20E53   0.23E53
7319  164.9  26.6  37.4  5.75 2.22  7.39 2.91E53    1.98E53  16.29E53
7323   96.4  43.2  40.1  5.42 3.91 24.31 8.99E52    8.57E52 404.36E52
7328  103.4  10.9  28.1  6.92 2.08 15.93 1.57E53    0.89E53  21.53E53
7374  193.4   6.8   8.3  2.90 0.21  0.28 1.34E53    0.22E53   0.34E53
7390  254.4  17.1  18.8 11.28 2.95  5.17 2.29E54    1.14E54   3.04E54
7403  144.8  22.6  25.7 10.02 4.65 15.75 5.98E53    4.56E53  42.94E53
7429  223.5   8.7   9.2  9.50 1.43  1.91 1.29E54    0.40E54   0.66E54
7446  138.8  14.4  15.3  1.40 0.21  0.26 2.60E52    0.86E52   1.32E52
7452   90.8 167.4  21.2  4.14 1.38  3.95 5.10E52    3.16E52  19.22E52
7464  367.2 126.1  92.9  6.61 4.33 12.29 1.83E54    1.69E54  17.84E54
7469   67.5  24.6  39.6  1.08 0.48  1.20 4.63E51    3.52E51  24.34E51
7475  149.4  13.1  14.9  1.93 0.28  0.37 4.50E52    1.44E52   2.41E52
7477  232.2  29.7  35.5  5.65 1.81  3.90 5.59E53    3.34E53  13.10E53
7481  114.9  54.5  32.3  3.59 2.47  3.98 6.53E52    6.14E52  30.82E52
7487   79.2   7.0   7.4  2.34 0.37  0.47 1.64E52    0.56E52   0.91E52
7491  428.6   6.0   6.1  2.03 0.05  0.05 3.94E53    0.24E53   0.26E53
7494  111.0  14.9  16.1  4.69 1.45  2.57 9.36E52    5.46E52  16.51E52
7497  133.0  19.7  16.0  5.76 2.09  2.92 1.89E53    1.24E53   2.98E53
7502  110.2  41.3  47.0  3.69 2.21  9.00 6.26E52    5.57E52 102.51E52
7503  198.2  12.8  13.5  3.68 0.54  0.69 2.02E53    0.64E53   1.01E53
7504  116.6  22.4  21.9  4.07 1.57  2.80 8.20E52    5.65E52  19.72E52
7515  221.2  12.0  13.0  5.44 0.83  1.12 4.76E53    1.53E53   2.61E53
7527  400.7   9.6   9.9  3.80 0.22  0.25 8.69E53    1.16E53   1.39E53
7528   70.7  45.8  31.2  2.61 2.05  4.33 1.53E52    1.49E52  13.85E52
7529  177.8  10.6  11.5  2.38 0.26  0.32 8.47E52    2.10E52   3.05E52
7530  146.9   6.2   6.4  1.28 0.08  0.09 2.63E52    0.38E52   0.45E52
7548  184.2  17.6  21.2  5.57 1.40  2.59 3.44E53    1.70E53   4.87E53
7550  120.4  16.1  21.6  2.03 0.44  0.78 3.12E52    1.42E52   3.76E52
7551   71.1  14.7  35.0  2.08 0.67  3.20 1.12E52    0.69E52   9.29E52
7564   82.1   5.7   3.4  2.10 0.25  0.16 1.53E52    0.41E52   0.31E52
7566   40.7  11.1   8.6  1.07 0.37  0.35 1.66E51    1.07E51   1.66E51
7567   68.9   5.8   5.3  1.82 0.25  0.25 8.84E51    2.66E51   3.33E51
7568   49.4  25.6  25.8  1.84 1.19  2.74 4.61E51    4.25E51  36.68E51
7573   52.2  23.8  16.2  0.96 0.51  0.46 2.45E51    2.05E51   3.96E51
7575  467.9   6.1   6.2  2.82 0.08  0.08 7.51E53    0.50E53   0.54E53
7579   31.3  25.3  32.8  0.74 0.62  1.40 6.94E50    6.83E50  87.92E50
7588   74.7  11.5   2.6  1.44 0.32  0.08 7.79E51    3.57E51   1.12E51
7598  109.3  15.0  15.6  2.34 0.55  0.75 3.12E52    1.50E52   2.99E52
7603   93.6  39.2  20.2  2.31 1.33  1.21 2.24E52    1.97E52   3.94E52
7605  136.2  17.3  27.1  4.06 1.13  3.02 1.12E53    0.60E53   2.97E53
7607   60.9   5.0   4.0  0.95 0.10  0.09 3.29E51    0.80E51   0.79E51
7608   92.4  20.1  23.9  7.33 3.79 16.46 1.39E53    1.14E53  18.13E53
7630  127.2  31.1  24.2  4.09 1.89  2.88 9.85E52    7.63E52  24.37E52
7638   66.8   3.3   3.3  1.74 0.14  0.15 7.83E51    1.45E51   1.79E51
7645   70.7  25.8  15.9  2.54 1.36  1.51 1.47E52    1.24E52   3.01E52
7657   74.7   2.9   2.7  1.03 0.05  0.05 5.41E51    0.67E51   0.70E51
7677   73.4  17.7   7.3  2.07 0.76  0.41 1.19E52    0.80E52   0.66E52
7678  323.5   7.2   7.4  2.96 0.14  0.15 3.86E53    0.43E53   0.50E53
7688  258.0  27.6  30.9  5.73 1.60  2.87 7.07E53    3.80E53  10.98E53
7695  871.4  39.8  42.4  6.32 0.89  1.17 9.56E54    2.84E54   4.57E54
7701  185.3  29.8  33.6  9.09 4.16 13.18 8.20E53    6.20E53  52.62E53
7703  174.6  54.4  81.4  3.82 2.04 12.03 1.66E53    1.40E53  41.97E53
7705   44.3  31.1  59.0  0.98 0.74  3.72 1.80E51    1.74E51  79.57E51
7707   62.8  34.2  37.2  2.87 2.06  9.96 1.39E52    1.33E52  43.50E52
7711  206.6  10.9  11.4  5.15 0.74  0.96 3.79E53    1.16E53   1.85E53
7727  126.6  14.4  12.3  4.00 1.00  1.18 9.40E52    4.69E52   7.91E52
7744   79.5   2.7   2.4  1.85 0.11  0.10 1.20E52    0.16E52   0.16E52
7750   90.9  37.4  74.0  2.08 1.16  8.90 1.84E52    1.59E52  89.71E52
7762  103.9  30.3  16.3  2.83 1.33  1.17 3.72E52    2.93E52   4.76E52
7769  120.1  31.4  43.8  3.33 1.51  5.23 6.34E52    4.87E52  51.18E52
7770  121.9  37.6  51.1  2.48 1.16  3.53 4.21E52    3.32E52  30.22E52
7781  121.2  11.3  12.4  1.76 0.26  0.33 2.61E52    0.85E52   1.36E52
7785  148.3   4.3   8.8  4.24 0.31  0.75 1.41E53    0.24E53   0.66E53
7786  101.9  49.8  31.4  1.19 0.69  0.63 1.17E52    1.02E52   2.14E52
7788  244.4  31.8  28.4 10.08 4.15  7.86 1.72E54    1.21E54   4.54E54
7803   97.5   6.7   7.0  2.98 0.42  0.52 3.54E52    1.08E52   1.64E52
7818  178.8  52.0  38.9  8.79 5.66 17.56 7.19E53    6.55E53  76.01E53
7822   96.7  10.4  10.8  1.57 0.26  0.31 1.44E52    0.51E52   0.79E52
7831   92.3  44.1  43.7  3.03 2.03  6.94 3.26E52    3.04E52  49.05E52
7840  172.1   8.1   8.5  6.56 0.97  1.26 3.97E53    1.23E53   1.98E53
7841  109.2  49.1  56.8  2.38 1.46  4.74 3.20E52    2.89E52  39.51E52
7845  448.6  92.8 103.4 10.90 6.18 34.18 6.68E54    5.71E54 145.13E54
7858   96.4   2.6   2.5  1.67 0.07  0.07 1.55E52    0.16E52   0.17E52
7868  214.8  32.1  56.9  8.98 3.89 29.20 1.08E54    0.79E54  25.51E54
7886  126.8  62.1   7.1  4.45 3.24  0.75 1.12E53    1.07E53   0.50E53
7929  684.4  70.9  83.7  9.94 3.45  8.28 1.32E55    0.82E55   3.80E55
7932  140.8  16.2  20.4  3.51 0.84  1.53 9.47E52    4.56E52  12.78E52
7934   45.4  39.5  40.8  1.42 1.29  4.10 2.82E51    2.81E51  71.22E51
7938  149.1  30.3  38.8  8.51 4.43 24.17 4.72E53    3.86E53  89.27E53
7954  244.2   5.3   5.4  0.97 0.03  0.03 5.41E52    0.38E52   0.41E52
7969   83.2   6.1  11.5  1.36 0.15  0.31 9.00E51    2.19E51   5.92E51
7976  171.6   2.0   2.4  2.35 0.05  0.07 7.75E52    0.41E52   0.54E52
7987  292.0  17.8  20.0  2.80 0.34  0.44 2.88E53    0.78E53   1.23E53
7992   23.0   3.3  33.4  0.60 0.10  1.57 3.18E50    1.12E50  71.91E50
7994  274.0   5.5   5.6  7.38 0.52  0.59 1.24E54    0.19E54   0.24E54
7998   90.6   3.1   2.3  1.42 0.07  0.06 1.13E52    0.14E52   0.11E52
8001  136.1   6.4   6.6  8.21 1.36  1.81 3.69E53    1.26E53   2.11E53
8004   74.9  13.3  24.0  0.99 0.22  0.50 5.22E51    2.44E51   9.02E51
8008  529.5   9.1   9.3  5.86 0.32  0.35 3.09E54    0.37E54   0.44E54
8012   93.9  48.3  46.2  3.84 2.80 14.01 4.85E52    4.65E52 158.89E52
8019   95.9   3.5   3.6  1.62 0.10  0.10 1.48E52    0.21E52   0.24E52
8022  136.0  23.8  25.3  1.70 0.44  0.61 3.15E52    1.65E52   3.51E52
8026   70.0  41.3  34.1  3.03 2.30  7.38 1.87E52    1.81E52  31.24E52
8030  166.7  13.1  13.7  3.14 0.51  0.65 1.12E53    0.39E53   0.64E53
8036  106.7   4.8   4.9  3.65 0.38  0.44 5.79E52    1.35E52   1.80E52
8049   23.3  15.4  45.6  0.46 0.31  1.55 2.70E50    2.51E50  97.79E50
8050   81.7   3.2   3.2  1.49 0.09  0.10 9.74E51    1.38E51   1.61E51
8059   62.7  28.8  39.2  1.25 0.69  1.72 4.68E51    4.02E51  33.74E51
8063  260.7  43.4  47.3  7.41 3.22  8.59 1.13E54    0.83E54   5.30E54
8064   61.9  19.6   5.0  2.36 1.11  0.41 1.01E52    0.80E52   0.48E52
8066   83.5  63.4  19.1  2.41 2.06  1.40 1.90E52    1.88E52   3.82E52
8073  127.5  50.9  80.3  2.14 1.18  5.37 3.76E52    3.23E52  69.54E52
8075  138.8  10.8  11.7  2.72 0.41  0.54 6.26E52    2.04E52   3.38E52
8084  126.0   4.9   4.9  6.15 0.74  0.88 1.91E53    0.49E53   0.69E53
8087  341.3  38.5  43.5  6.96 2.21  4.46 1.73E54    1.02E54   3.63E54
8098  148.6  16.3  19.3  2.06 0.38  0.55 4.85E52    1.90E52   3.78E52
8099   79.5  11.3  12.1  0.74 0.13  0.15 4.49E51    1.66E51   2.54E51
8105   17.1   5.4   5.5  0.41 0.14  0.15 1.36E50    0.84E50   1.55E50
8111  354.5  88.3  46.6  7.98 4.60  6.05 2.38E54    2.06E54   6.15E54
8116  241.2  18.2  30.7 11.78 3.44 12.32 2.23E54    1.21E54   8.69E54
8121  103.8  20.9  24.7  8.43 4.34 19.23 2.25E53    1.83E53  29.58E53
